CustomerID,Recency,Frequency,Monetary,R,F,M,Cluster,Segment
14238,327,1,22.5,0.9908814589665653,0.0,0.09865392204147849,3,Big Spenders
14239,44,11,202.17000000000002,0.13069908814589665,1.0,0.8864383741833649,12,
14240,31,2,29.759999999999998,0.0911854103343465,0.1,0.13048625422019555,6,
14241,184,1,17.700000000000003,0.5562310030395137,0.0,0.0776077520059631,10,
14242,235,2,40.5,0.7112462006079028,0.1,0.17757705967466128,1,Loyal Customers
14245,220,2,28.5,0.6656534954407295,0.1,0.12496163458587277,1,Loyal Customers
14246,111,3,62.25000000000001,0.3343465045592705,0.2,0.2729425176480905,13,
14247,279,1,9.95,0.8449848024316109,0.0,0.043626956636120484,3,Big Spenders
14248,319,1,15.0,0.9665653495440729,0.0,0.06576928136098567,3,Big Spenders
14250,8,3,54.150000000000006,0.02127659574468085,0.2,0.23742710571315828,6,
14256,261,2,23.72,0.790273556231003,0.1,0.10400315692550532,3,Big Spenders
14257,65,5,157.77,0.1945288753799392,0.4,0.6917613013548473,8,
14259,142,1,33.0,0.42857142857142855,0.0,0.14469241899416846,10,
14261,51,2,36.3,0.1519756838905775,0.1,0.1591616608935853,6,
14264,155,2,55.2,0.46808510638297873,0.1,0.24203095540842726,10,
14267,163,3,45.480000000000004,0.49240121580547114,0.2,0.19941246108650856,13,
14271,226,1,7.800000000000001,0.6838905775075987,0.0,0.03420002630771255,1,Loyal Customers
14272,74,2,35.5,0.22188449848024316,0.1,0.15565396588766608,7,
14273,52,4,83.2,0.15501519756838905,0.3,0.3648002806156005,4,Low Value
14276,99,3,66.1,0.2978723404255319,0.2,0.2898232998640768,13,
14280,197,1,14.850000000000001,0.5957446808510638,0.0,0.06511158854737581,1,Loyal Customers
14284,31,2,37.85,0.0911854103343465,0.1,0.16595781996755382,6,
14285,22,4,222.20000000000005,0.06382978723404255,0.3,0.9742622878940679,8,
14286,24,3,43.2,0.06990881458966565,0.2,0.18941553031963873,6,
14287,9,3,59.78,0.0243161094224924,0.2,0.2621125093173149,6,
14288,214,1,35.400000000000006,0.6474164133738601,0.0,0.1552155040119262,1,Loyal Customers
14289,9,6,133.32,0.0243161094224924,0.5,0.5845573727364406,2,Churn Risk
14290,12,5,70.78,0.03343465045592705,0.4,0.3103433156487044,4,Low Value
14291,2,11,212.83,0.00303951367781155,1.0,0.9331784101372387,12,
14293,4,4,108.15,0.00911854103343465,0.3,0.4741965186127067,11,
14295,41,1,15.0,0.12158054711246201,0.0,0.06576928136098567,0,Best Customers
14297,18,4,109.25,0.05167173252279635,0.3,0.4790195992458456,11,
14300,19,1,16.5,0.0547112462006079,0.0,0.07234620949708423,0,Best Customers
14301,118,1,60.0,0.3556231003039514,0.0,0.2630771254439427,10,
14304,223,1,30.0,0.6747720364741642,0.0,0.13153856272197134,1,Loyal Customers
14305,72,3,35.6,0.21580547112462006,0.2,0.15609242776340598,6,
14307,89,6,90.12,0.2674772036474164,0.5,0.3951418424168019,2,Churn Risk
14309,9,9,228.0,0.0243161094224924,0.8,0.9996930766869822,12,
14311,243,1,10.2,0.7355623100303952,0.0,0.04472311132547025,1,Loyal Customers
14312,47,6,96.52,0.1398176291793313,0.5,0.4232034024641557,2,Churn Risk
14314,107,1,4.8,0.3221884498480243,0.0,0.021046170035515413,7,
14315,45,6,138.57999999999998,0.1337386018237082,0.5,0.6076204674003595,2,Churn Risk
14317,65,1,16.5,0.1945288753799392,0.0,0.07234620949708423,7,
14320,207,2,20.04,0.6261398176291794,0.1,0.08786775989827685,1,Loyal Customers
14321,11,5,117.84,0.030395136778115502,0.4,0.5166834743719034,2,Churn Risk
14323,115,2,35.7,0.3465045592705167,0.1,0.15653088963914588,10,
14326,243,1,60.0,0.7355623100303952,0.0,0.2630771254439427,1,Loyal Customers
14327,164,1,39.599999999999994,0.49544072948328266,0.0,0.17363090279300214,10,
14329,18,7,184.05,0.05167173252279635,0.6,0.8069890822992941,12,
14331,125,2,32.85,0.3768996960486322,0.1,0.1440347261805586,10,
14332,23,3,204.84000000000003,0.0668693009118541,0.2,0.8981453062656204,8,
14333,68,1,50.0,0.20364741641337386,0.0,0.2192309378699522,7,
14334,17,8,114.95,0.0486322188449848,0.7,0.5040119261630202,2,Churn Risk
14336,17,4,74.4,0.0486322188449848,0.3,0.32621563555048894,4,Low Value
14338,162,2,25.950000000000003,0.48936170212765956,0.1,0.11378085675450521,10,
14339,243,1,17.4,0.7355623100303952,0.0,0.07629236637874337,1,Loyal Customers
14340,219,1,27.0,0.662613981762918,0.0,0.1183847064497742,1,Loyal Customers
14341,46,8,142.05,0.13677811550151975,0.7,0.6228350944885342,12,
14342,22,4,223.2,0.06382978723404255,0.3,0.9786469066514666,8,
14344,128,8,125.70000000000002,0.3860182370820669,0.7,0.5511465778050599,2,Churn Risk
14345,39,1,15.0,0.11550151975683891,0.0,0.06576928136098567,0,Best Customers
14346,121,2,22.5,0.364741641337386,0.1,0.09865392204147849,10,
14348,261,1,91.80000000000001,0.790273556231003,0.0,0.4025080019292323,9,
14349,11,1,1.95,0.030395136778115502,0.0,0.008550006576928136,0,Best Customers
14350,275,1,19.8,0.8328267477203647,0.0,0.08681545139650108,3,Big Spenders
14351,165,1,51.0,0.49848024316109424,0.0,0.22361555662735125,10,
14352,158,4,148.0,0.47720364741641336,0.3,0.6489235760950586,9,
14353,216,1,3.9000000000000004,0.6534954407294833,0.0,0.017100013153856276,1,Loyal Customers
14354,6,2,56.4,0.015197568389057751,0.1,0.2472924979173061,6,
14356,80,2,35.4,0.24012158054711247,0.1,0.15521550401192616,7,
14357,44,1,7.5,0.13069908814589665,0.0,0.032884640680492835,0,Best Customers
14359,20,3,40.4,0.057750759878419454,0.2,0.17713859779892138,6,
14360,32,4,71.1,0.09422492401215805,0.3,0.31174639365107204,4,Low Value
14362,23,1,4.25,0.0668693009118541,0.0,0.018634629718945937,0,Best Customers
14368,320,1,17.0,0.9696048632218845,0.0,0.07453851887578375,3,Big Spenders
14371,296,1,19.8,0.8966565349544073,0.0,0.08681545139650108,3,Big Spenders
14375,186,1,2.95,0.5623100303951368,0.0,0.012934625334327182,10,
14377,192,2,195.14999999999998,0.5805471124620061,0.1,0.8556583505064234,9,
14379,45,2,35.85,0.1337386018237082,0.1,0.15718858245275574,6,
14381,53,1,2.6,0.1580547112462006,0.0,0.011400008769237515,0,Best Customers
14382,27,1,10.5,0.0790273556231003,0.0,0.04603849695268997,0,Best Customers
14383,39,3,83.8,0.11550151975683891,0.2,0.3674310518700399,11,
14385,10,3,51.15,0.02735562310030395,0.2,0.2242732494409611,6,
14386,297,1,31.8,0.8996960486322189,0.0,0.13943087648528962,3,Big Spenders
14387,33,3,42.0,0.0972644376899696,0.2,0.18415398781075987,6,
14388,11,8,130.77,0.030395136778115502,0.7,0.5733765949050731,2,Churn Risk
14389,66,2,49.6,0.19756838905775076,0.1,0.21747709036699261,6,
14390,11,9,150.09,0.030395136778115502,0.8,0.6580874292980226,12,
14393,219,1,17.25,0.662613981762918,0.0,0.07563467356513351,1,Loyal Customers
14395,3,9,84.3,0.0060790273556231,0.8,0.3696233612487394,5,
14396,66,2,10.100000000000001,0.19756838905775076,0.1,0.04428464944973035,7,
14400,150,1,15.0,0.45288753799392095,0.0,0.06576928136098567,10,
14404,34,6,140.01999999999998,0.10030395136778116,0.5,0.6139343184110141,2,Churn Risk
14406,120,1,20.8,0.3617021276595745,0.0,0.09120007015390012,10,
14408,11,7,180.8,0.030395136778115502,0.6,0.7927390713377472,12,
14410,93,9,134.07999999999998,0.2796352583586626,0.8,0.5878896829920638,12,
14411,311,1,91.80000000000001,0.9422492401215805,0.0,0.4025080019292323,3,Big Spenders
14412,43,2,47.1,0.1276595744680851,0.1,0.206515543473495,6,
14414,92,7,82.24,0.2765957446808511,0.6,0.3605910466084974,5,
14416,23,2,39.5,0.0668693009118541,0.1,0.17319244091726224,6,
14418,4,3,39.54,0.00911854103343465,0.2,0.1733678256675582,6,
14419,11,6,29.5,0.030395136778115502,0.5,0.1293462533432718,4,Low Value
14420,100,1,19.799999999999997,0.3009118541033435,0.0,0.08681545139650107,7,
14421,58,2,37.199999999999996,0.17325227963525835,0.1,0.16310781777524444,7,
14422,1,6,156.1,0.0,0.5,0.6844389880299908,2,Churn Risk
14423,219,1,163.2,0.662613981762918,0.0,0.715569781207524,9,
14427,51,2,46.64,0.1519756838905775,0.1,0.20449861884509143,6,
14428,8,5,114.33,0.02127659574468085,0.4,0.5012934625334328,2,Churn Risk
14431,303,1,30.599999999999998,0.9179331306990881,0.0,0.13416933397641076,3,Big Spenders
14432,10,6,71.52,0.02735562310030395,0.5,0.31358793352917963,4,Low Value
14436,99,1,12.5,0.2978723404255319,0.0,0.05480773446748805,7,
14438,307,1,7.5,0.9300911854103343,0.0,0.032884640680492835,3,Big Spenders
14440,9,5,152.12,0.0243161094224924,0.4,0.6669882053755426,2,Churn Risk
14441,1,4,90.2,0.0,0.3,0.3954926119173938,4,Low Value
14443,54,4,52.67999999999999,0.16109422492401215,0.3,0.23098171613978163,4,Low Value
14446,1,4,30.2,0.0,0.3,0.13241548647345114,6,
14447,19,5,94.5,0.0547112462006079,0.4,0.4143464725742097,4,Low Value
14448,10,2,38.7,0.02735562310030395,0.1,0.16968474591134303,6,
14449,19,4,11.91,0.0547112462006079,0.3,0.05222080940062262,6,
14450,181,3,27.400000000000002,0.547112462006079,0.2,0.12013855395273382,10,
14451,61,2,18.299999999999997,0.182370820668693,0.1,0.0802385232604025,7,
14452,11,2,8.25,0.030395136778115502,0.1,0.036173104748542115,0,Best Customers
14453,191,1,5.75,0.5775075987841946,0.0,0.025211557855044503,10,
14456,6,9,50.4,0.015197568389057751,0.8,0.22098478537291183,5,
14457,311,1,45.0,0.9422492401215805,0.0,0.19730784408295698,3,Big Spenders
14459,156,1,76.5,0.47112462006079026,0.0,0.3354233349410269,10,
14460,111,3,109.19999999999999,0.3343465045592705,0.2,0.47880036830797557,13,
14461,149,3,49.5,0.44984802431610943,0.2,0.2170386284912527,13,
14462,67,11,122.46,0.2006079027355623,1.0,0.536940413031087,12,
14465,247,3,27.49,0.7477203647416414,0.2,0.12053316964089972,1,Loyal Customers
14467,18,4,24.25,0.05167173252279635,0.3,0.10632700486692682,6,
14470,12,2,18.15,0.03343465045592705,0.1,0.07958083044679265,0,Best Customers
14472,104,8,57.410000000000004,0.3130699088145897,0.7,0.25172096286227913,5,
14473,75,2,123.16,0.22492401215805471,0.1,0.5400096461612662,11,
14474,47,1,11.7,0.1398176291793313,0.0,0.05130003946156882,0,Best Customers
14475,72,3,42.36000000000001,0.21580547112462006,0.2,0.18573245056342355,6,
14476,258,1,5.9,0.7811550151975684,0.0,0.025869250668654364,3,Big Spenders
14479,254,2,32.45,0.7689969604863222,0.1,0.142280878677599,1,Loyal Customers
14480,12,1,20.28,0.03343465045592705,0.0,0.08892006840005262,0,Best Customers
14481,165,2,35.4,0.49848024316109424,0.1,0.15521550401192616,10,
14482,19,6,55.879999999999995,0.0547112462006079,0.5,0.24501249616345858,4,Low Value
14483,282,1,8.850000000000001,0.8541033434650456,0.0,0.03880387600298155,3,Big Spenders
14484,51,1,20.4,0.1519756838905775,0.0,0.0894462226509405,7,
14485,39,1,1.65,0.11550151975683891,0.0,0.007234620949708423,0,Best Customers
14487,27,6,88.9,0.0790273556231003,0.5,0.38979260753277506,2,Churn Risk
14488,68,1,30.0,0.20364741641337386,0.0,0.13153856272197134,7,
14489,208,1,29.88,0.6291793313069909,0.0,0.13101240847108345,1,Loyal Customers
14491,176,2,66.6,0.5319148936170213,0.1,0.2920156092427763,10,
14493,8,5,141.54000000000002,0.02127659574468085,0.4,0.6205989389222608,2,Churn Risk
14494,26,1,17.4,0.07598784194528875,0.0,0.07629236637874337,0,Best Customers
14495,51,2,41.6,0.1519756838905775,0.1,0.18240014030780025,6,
14496,312,2,37.5,0.9452887537993921,0.1,0.16442320340246416,3,Big Spenders
14497,310,1,15.6,0.939209726443769,0.0,0.06840005261542509,3,Big Spenders
14498,43,5,52.94,0.1276595744680851,0.4,0.2321217170167054,4,Low Value
14499,27,3,20.099999999999998,0.0790273556231003,0.2,0.08813083702372078,6,
14500,89,3,84.75,0.2674772036474164,0.2,0.371596439689569,13,
14501,184,2,44.74,0.5562310030395137,0.1,0.19616784320603325,10,
14504,48,4,27.67,0.14285714285714285,0.3,0.12132240101723156,6,
14505,18,8,65.54,0.05167173252279635,0.7,0.2873679133599334,5,
14506,18,5,81.75,0.05167173252279635,0.4,0.3584425834173719,4,Low Value
14508,23,2,10.74,0.0668693009118541,0.1,0.047090805454465735,0,Best Customers
14511,12,5,94.5,0.03343465045592705,0.4,0.4143464725742097,4,Low Value
14512,188,2,24.15,0.5683890577507599,0.1,0.10588854299118691,10,
14513,101,3,194.89000000000001,0.303951367781155,0.2,0.8545183496294998,8,
14514,62,3,78.75,0.18541033434650456,0.2,0.3452887271451747,11,
14515,18,6,85.03,0.05167173252279635,0.5,0.37282413294164074,4,Low Value
14517,34,2,63.0,0.10030395136778116,0.1,0.2762309817161398,6,
14518,65,1,0.95,0.1945288753799392,0.0,0.004165387819529092,7,
14520,2,2,175.2,0.00303951367781155,0.1,0.7681852062963125,8,
14523,109,1,12.5,0.3282674772036474,0.0,0.05480773446748805,7,
14524,32,9,164.26,0.09422492401215805,0.8,0.720217477090367,12,
14525,20,9,96.13,0.057750759878419454,0.8,0.4214934011487701,5,
14528,38,1,4.35,0.11246200607902736,0.0,0.019073091594685843,0,Best Customers
14529,61,3,3.37,0.182370820668693,0.2,0.014776165212434779,6,
14530,26,6,154.25,0.07598784194528875,0.5,0.6763274433288026,2,Churn Risk
14532,237,4,62.6,0.7173252279635258,0.3,0.27447713421318015,1,Loyal Customers
14533,25,7,216.72,0.0729483282674772,0.6,0.9502345771035209,12,
14535,61,3,38.4,0.182370820668693,0.2,0.1683693602841233,6,
14536,260,1,0.85,0.7872340425531915,0.0,0.0037269259437891877,3,Big Spenders
14537,58,1,49.800000000000004,0.17325227963525835,0.0,0.2183540141184724,7,
14538,65,2,50.7,0.1945288753799392,0.1,0.22230017100013155,6,
14539,16,2,34.8,0.04559270516717325,0.1,0.15258473275748674,6,
14540,10,3,38.95,0.02735562310030395,0.2,0.1707809006006928,6,
14541,59,8,153.81,0.1762917933130699,0.7,0.674398211075547,12,
14542,186,1,17.0,0.5623100303951368,0.0,0.07453851887578375,10,
14544,25,2,35.199999999999996,0.0729483282674772,0.1,0.15433858026044633,6,
14546,6,5,69.96,0.015197568389057751,0.4,0.30674792826763714,4,Low Value
14547,4,8,90.34,0.00911854103343465,0.7,0.3961064585434297,5,
14549,312,1,8.25,0.9452887537993921,0.0,0.036173104748542115,3,Big Spenders
14550,11,2,20.78,0.030395136778115502,0.1,0.09111237777875214,0,Best Customers
14551,19,2,27.64,0.0547112462006079,0.1,0.12119086245450959,6,
14552,152,1,3.38,0.45896656534954405,0.0,0.014820011400008768,10,
14553,20,5,38.65,0.057750759878419454,0.4,0.16946551497347306,4,Low Value
14554,11,4,111.92,0.030395136778115502,0.3,0.49072653132810107,11,
14555,58,2,38.8,0.17325227963525835,0.1,0.1701232077870829,6,
14557,86,1,69.6,0.25835866261398177,0.0,0.3051694655149735,7,
14561,76,3,34.2,0.22796352583586627,0.2,0.14995396150304732,6,
14565,96,4,67.25999999999999,0.2887537993920973,0.3,0.2949094576226597,13,
14567,57,2,94.80000000000001,0.1702127659574468,0.1,0.4156618582014294,11,
14569,2,1,1.95,0.00303951367781155,0.0,0.008550006576928136,0,Best Customers
14570,281,2,6.75,0.851063829787234,0.1,0.02959617661244355,3,Big Spenders
14572,4,7,98.0,0.00911854103343465,0.6,0.42969263822510634,2,Churn Risk
14573,180,9,45.45,0.5440729483282675,0.8,0.19928092252378657,5,
14577,13,4,31.7,0.0364741641337386,0.3,0.1389924146095497,6,
14578,4,1,28.080000000000002,0.00911854103343465,0.0,0.12312009470776517,0,Best Customers
14581,17,1,15.600000000000001,0.0486322188449848,0.0,0.0684000526154251,0,Best Customers
14582,41,1,19.9,0.12158054711246201,0.0,0.08725391327224097,0,Best Customers
14583,6,5,18.77,0.015197568389057751,0.4,0.08229929407638006,4,Low Value
14584,170,4,31.5,0.513677811550152,0.3,0.1381154908580699,13,
14585,51,1,1.66,0.1519756838905775,0.0,0.007278467137282413,0,Best Customers
14586,277,1,15.0,0.8389057750759878,0.0,0.06576928136098567,3,Big Spenders
14587,19,9,68.95,0.0547112462006079,0.8,0.30231946332266413,5,
14591,16,4,124.26,0.04559270516717325,0.3,0.5448327267944053,11,
14592,36,3,7.54,0.10638297872340426,0.2,0.03306002543078879,6,
14593,22,3,9.29,0.06382978723404255,0.2,0.04073310825623712,6,
14594,8,2,4.6,0.02127659574468085,0.1,0.020169246284035602,0,Best Customers
14595,20,6,89.94,0.057750759878419454,0.5,0.39435261104047004,2,Churn Risk
14597,12,2,37.71,0.03343465045592705,0.1,0.16534397334151796,6,
14598,45,1,1.7,0.1337386018237082,0.0,0.007453851887578375,0,Best Customers
14600,306,1,15.0,0.9270516717325228,0.0,0.06576928136098567,3,Big Spenders
14601,11,1,90.0,0.030395136778115502,0.0,0.39461568816591397,11,
14603,275,1,150.0,0.8328267477203647,0.0,0.6576928136098567,9,
14618,10,3,109.8,0.02735562310030395,0.2,0.48143113956241507,11,
14619,246,1,19.9,0.7446808510638298,0.0,0.08725391327224097,1,Loyal Customers
14620,206,2,18.18,0.6231003039513677,0.1,0.07971236900951463,1,Loyal Customers
14621,2,5,143.6,0.00303951367781155,0.4,0.6296312535625027,2,Churn Risk
14622,185,1,20.8,0.5592705167173252,0.0,0.09120007015390012,10,
14623,33,5,32.31,0.0972644376899696,0.4,0.14166703205156314,4,Low Value
14624,58,2,35.1,0.17325227963525835,0.1,0.15390011838470646,7,
14625,197,2,30.5,0.5957446808510638,0.1,0.13373087210067086,1,Loyal Customers
14626,24,4,65.88,0.06990881458966565,0.3,0.288858683737449,4,Low Value
14628,92,2,54.6,0.2765957446808511,0.1,0.2394001841539878,13,
14629,5,2,19.45,0.0121580547112462,0.1,0.08528083483141141,0,Best Customers
14631,51,3,114.30000000000001,0.1519756838905775,0.2,0.5011619239707108,11,
14632,263,1,15.9,0.7963525835866262,0.0,0.06971543824264481,3,Big Spenders
14633,267,1,15.8,0.8085106382978723,0.0,0.0692769763669049,3,Big Spenders
14636,37,2,62.46,0.1094224924012158,0.1,0.2738632875871443,6,
14638,51,1,57.800000000000004,0.1519756838905775,0.0,0.25343096417766475,7,
14639,53,6,125.09,0.1580547112462006,0.5,0.5484719603630465,2,Churn Risk
14640,25,6,188.91,0.0729483282674772,0.5,0.8282983294602534,8,
14641,22,1,39.599999999999994,0.06382978723404255,0.0,0.17363090279300214,0,Best Customers
14642,59,1,19.8,0.1762917933130699,0.0,0.08681545139650108,7,
14643,171,2,30.759999999999998,0.5167173252279635,0.1,0.1348708729775946,10,
14644,68,2,107.34000000000002,0.20364741641337386,0.1,0.4706449774192135,11,
14645,157,2,39.099999999999994,0.47416413373860183,0.1,0.17143859341430262,10,
14647,202,1,9.9,0.6109422492401215,0.0,0.04340772569825054,1,Loyal Customers
14649,5,4,52.75,0.0121580547112462,0.3,0.2312886394527996,4,Low Value
14651,68,2,9.39,0.20364741641337386,0.1,0.04117157013197703,7,
14652,78,1,4.25,0.23404255319148937,0.0,0.018634629718945937,7,
14653,2,7,82.92,0.00303951367781155,0.6,0.36357258736352877,5,
14655,9,4,81.55,0.0243161094224924,0.3,0.35756565966589204,4,Low Value
14656,170,2,22.7,0.513677811550152,0.1,0.0995308457929583,10,
14657,18,4,33.52,0.05167173252279635,0.3,0.14697242074801598,6,
14658,6,2,3.74,0.015197568389057751,0.1,0.016398474152672426,0,Best Customers
14659,9,9,119.48,0.0243161094224924,0.8,0.5238742491340378,5,
14660,87,2,8.64,0.2613981762917933,0.1,0.037883106063927745,7,
14661,27,1,0.85,0.0790273556231003,0.0,0.0037269259437891877,0,Best Customers
14662,29,4,12.65,0.0851063829787234,0.3,0.055465427281097913,6,
14664,20,2,22.4,0.057750759878419454,0.1,0.09821546016573858,0,Best Customers
14665,61,5,198.39999999999998,0.182370820668693,0.4,0.8699083614679702,8,
14666,25,1,6.6,0.0729483282674772,0.0,0.02893848379883369,0,Best Customers
14669,242,3,27.35,0.7325227963525835,0.2,0.11991932301486387,1,Loyal Customers
14670,281,2,13.9,0.851063829787234,0.1,0.06094620072784672,3,Big Spenders
14672,235,2,17.55,0.7112462006079028,0.1,0.07695005919235323,1,Loyal Customers
14673,4,5,156.45,0.00911854103343465,0.4,0.6859736045950804,2,Churn Risk
14675,17,1,1.65,0.0486322188449848,0.0,0.007234620949708423,0,Best Customers
14681,72,3,120.0,0.21580547112462006,0.2,0.5261542508878854,11,
14682,188,2,52.0,0.5683890577507599,0.1,0.22800017538475031,1,Loyal Customers
14684,26,5,11.48,0.07598784194528875,0.4,0.05033542333494103,4,Low Value
14687,107,1,10.2,0.3221884498480243,0.0,0.04472311132547025,7,
14689,209,1,7.95,0.6322188449848024,0.0,0.034857719121322406,1,Loyal Customers
14690,45,2,19.5,0.1337386018237082,0.1,0.08550006576928136,0,Best Customers
14691,31,5,180.89999999999998,0.0911854103343465,0.4,0.793177533213487,8,
14692,138,4,37.050000000000004,0.41641337386018235,0.3,0.1624501249616346,13,
14693,265,1,4.25,0.8024316109422492,0.0,0.018634629718945937,3,Big Spenders
14696,5,7,109.72,0.0121580547112462,0.6,0.48108037006182314,2,Churn Risk
14697,219,2,22.63,0.662613981762918,0.1,0.09922392247994037,1,Loyal Customers
14698,2,5,35.4,0.00303951367781155,0.4,0.15521550401192616,4,Low Value
14699,215,1,12.600000000000001,0.6504559270516718,0.0,0.055246196343227964,1,Loyal Customers
14700,33,3,22.45,0.0972644376899696,0.2,0.09843469110360854,6,
14701,11,9,170.29,0.030395136778115502,0.8,0.7466567281974832,12,
14703,15,1,16.5,0.0425531914893617,0.0,0.07234620949708423,0,Best Customers
14704,12,9,72.95,0.03343465045592705,0.8,0.3198579383522603,5,
14705,199,1,179.0,0.601823708206687,0.0,0.7848467575744289,9,
14708,3,3,161.7,0.0060790273556231,0.2,0.7089928530714255,8,
14710,15,4,44.559999999999995,0.0425531914893617,0.3,0.1953786118297014,4,Low Value
14712,30,3,164.65,0.08814589665653495,0.2,0.7219274784057527,8,
14713,10,11,228.07,0.02735562310030395,1.0,1.0,12,
14714,25,1,9.899999999999999,0.0729483282674772,0.0,0.043407725698250535,0,Best Customers
14715,25,4,104.8,0.0729483282674772,0.3,0.4595080457754198,11,
14716,44,2,7.19,0.13069908814589665,0.1,0.03152540886569913,0,Best Customers
14719,2,5,54.65,0.00303951367781155,0.4,0.23961941509185777,4,Low Value
14720,6,3,45.75,0.015197568389057751,0.2,0.20059630815100626,6,
14722,148,1,7.95,0.44680851063829785,0.0,0.034857719121322406,10,
14723,11,6,26.5,0.030395136778115502,0.5,0.11619239707107468,4,Low Value
14725,25,1,12.5,0.0729483282674772,0.0,0.05480773446748805,0,Best Customers
14727,275,1,50.849999999999994,0.8328267477203647,0.0,0.22295786381374139,3,Big Spenders
14730,2,8,41.95,0.00303951367781155,0.7,0.18393475687288993,5,
14731,48,3,46.2,0.14285714285714285,0.2,0.20256938659183585,6,
14732,9,8,150.84,0.0243161094224924,0.7,0.6613758933660718,12,
14738,43,7,167.9,0.1276595744680851,0.6,0.7361774893672995,12,
14740,198,3,42.239999999999995,0.5987841945288754,0.2,0.1852062963125356,1,Loyal Customers
14744,17,7,127.38,0.0486322188449848,0.6,0.5585127373174903,2,Churn Risk
14745,113,5,145.60000000000002,0.3404255319148936,0.4,0.6384004910773009,8,
14747,250,1,33.9,0.756838905775076,0.0,0.1486385758758276,1,Loyal Customers
14748,30,5,72.24,0.08814589665653495,0.4,0.31674485903450694,4,Low Value
14752,44,1,208.79999999999998,0.13069908814589665,0.0,0.9155083965449203,8,
14753,88,1,17.85,0.26443768996960487,0.0,0.07826544481957294,7,
14754,45,2,31.5,0.1337386018237082,0.1,0.1381154908580699,6,
14756,16,1,20.8,0.04559270516717325,0.0,0.09120007015390012,0,Best Customers
14757,76,1,34.5,0.22796352583586627,0.0,0.15126934713026702,7,
14758,145,4,83.32,0.4376899696048632,0.3,0.36532643486648836,13,
14759,5,3,54.25,0.0121580547112462,0.2,0.23786556758889815,6,
14760,298,1,10.2,0.9027355623100304,0.0,0.04472311132547025,3,Big Spenders
14761,59,2,56.699999999999996,0.1762917933130699,0.1,0.2486078835445258,6,
14762,264,1,15.0,0.7993920972644377,0.0,0.06576928136098567,3,Big Spenders
14764,47,1,67.2,0.1398176291793313,0.0,0.2946463804972158,7,
14765,30,3,36.95,0.08814589665653495,0.2,0.1620116630858947,6,
14766,9,6,122.98,0.0243161094224924,0.5,0.5392204147849344,2,Churn Risk
14768,18,2,94.80000000000001,0.05167173252279635,0.1,0.4156618582014294,11,
14769,3,8,131.46,0.0060790273556231,0.7,0.5764019818476784,2,Churn Risk
14770,233,2,25.5,0.7051671732522796,0.1,0.11180777831367562,1,Loyal Customers
14772,113,1,17.4,0.3404255319148936,0.0,0.07629236637874337,7,
14775,59,3,59.99999999999999,0.1762917933130699,0.2,0.2630771254439426,6,
14776,52,11,226.38,0.15501519756838905,1.0,0.9925899942999956,12,
14778,128,2,60.0,0.3860182370820669,0.1,0.2630771254439427,13,
14779,281,3,54.95,0.851063829787234,0.2,0.2409348007190775,3,Big Spenders
14780,55,2,35.02,0.1641337386018237,0.1,0.15354934888411453,6,
14782,320,1,90.0,0.9696048632218845,0.0,0.39461568816591397,3,Big Spenders
14784,27,2,80.51,0.0790273556231003,0.1,0.35300565615819707,11,
14785,11,2,67.92,0.030395136778115502,0.1,0.2978033060025431,6,
14788,8,2,37.5,0.02127659574468085,0.1,0.16442320340246416,6,
14789,29,1,28.44,0.0851063829787234,0.0,0.12469855746042882,0,Best Customers
14790,17,4,121.42,0.0486322188449848,0.3,0.5323804095233919,11,
14792,64,1,1.95,0.19148936170212766,0.0,0.008550006576928136,7,
14793,22,1,15.0,0.06382978723404255,0.0,0.06576928136098567,0,Best Customers
14794,3,7,148.45,0.0060790273556231,0.6,0.6508966545358881,2,Churn Risk
14795,167,1,31.8,0.5045592705167173,0.0,0.13943087648528962,10,
14798,53,3,40.2,0.1580547112462006,0.2,0.17626167404744159,6,
14799,52,1,5.76,0.15501519756838905,0.0,0.025255404042618494,0,Best Customers
14801,62,1,0.72,0.18541033434650456,0.0,0.0031569255053273118,7,
14803,163,3,181.54999999999998,0.49240121580547114,0.2,0.7960275354057964,9,
14804,9,1,53.1,0.0243161094224924,0.0,0.23282325601788925,0,Best Customers
14805,16,4,102.69999999999999,0.04559270516717325,0.3,0.4503003463848818,11,
14806,76,1,10.5,0.22796352583586627,0.0,0.04603849695268997,7,
14808,40,8,202.46,0.11854103343465046,0.7,0.8877099136230105,12,
14810,41,11,143.1,0.12158054711246201,1.0,0.6274389441838032,12,
14815,37,2,42.36,0.1094224924012158,0.1,0.18573245056342352,6,
14816,198,1,9.95,0.5987841945288754,0.0,0.043626956636120484,1,Loyal Customers
14817,201,2,21.25,0.60790273556231,0.1,0.0931731485947297,1,Loyal Customers
14818,74,3,17.5,0.22188449848024316,0.2,0.07673082825448327,6,
14819,65,2,37.77,0.1945288753799392,0.1,0.16560705046696192,7,
14820,22,4,81.7,0.06382978723404255,0.3,0.35822335247950193,4,Low Value
14823,181,3,19.45,0.547112462006079,0.2,0.08528083483141141,10,
14829,30,4,77.5,0.08814589665653495,0.3,0.3398079536984259,4,Low Value
14830,54,1,2.08,0.16109422492401215,0.0,0.009120007015390012,0,Best Customers
14836,11,3,41.4,0.030395136778115502,0.2,0.18152321655632042,6,
